time,event,chamber,treatment,Sex,Density
958.0541666666667,0,38,Female/40x,Female,40x
958.0541666666667,0,38,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,41,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,48,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,49,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,51,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,62,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,75,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,78,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,83,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,85,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,86,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,87,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,93,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,94,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,99,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,108,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,0,111,Female/40x,Female,40x
958.0541666666667,1,125,Female/40x,Female,40x
